"year","stateabbr","statedesc","countyname","countyfips","locationname","datasource","category","measure","data_value_unit","data_value_type","data_value","data_value_footnote_symbol","data_value_footnote","low_confidence_limit","high_confidence_limit","totalpopulation","geolocation","locationid","categoryid","measureid","datavaluetypeid","short_question_text"
"2021","AL","Alabama","Jefferson","01073","01073003700","BRFSS","Health Outcomes","Current asthma among adults aged >=18 years","%","Crude prevalence","13.6",,,"12.1","15.3","5063","POINT (-86.89076161 33.496916)","01073003700","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2021","AL","Alabama","Baldwin","01003","01003010800","BRFSS","Disability","Self-care disability among adults aged >=18 years","%","Crude prevalence","4.2",,,"3.6","4.8","6861","POINT (-87.89881382 30.59409519)","01003010800","DISABLT","SELFCARE","CrdPrv","Self-care Disability"
"2021","AL","Alabama","Etowah","01055","01055001600","BRFSS","Disability","Independent living disability among adults aged >=18 years","%","Crude prevalence","11.7",,,"10.1","13.4","3524","POINT (-85.97683655 33.977216)","01055001600","DISABLT","INDEPLIVE","CrdPrv","Independent Living Disability"
"2021","AL","Alabama","Franklin","01059","01059973000","BRFSS","Prevention","Cholesterol screening among adults aged >=18 years","%","Crude prevalence","82.3",,,"79.0","85.3","5373","POINT (-87.71910562 34.54181025)","01059973000","PREVENT","CHOLSCREEN","CrdPrv","Cholesterol Screening"
"2021","AL","Alabama","DeKalb","01049","01049961300","BRFSS","Health Status","Mental health not good for >=14 days among adults aged >=18 years","%","Crude prevalence","23.6",,,"20.7","26.8","5967","POINT (-85.63752486 34.45654505)","01049961300","HLTHSTAT","MHLTH","CrdPrv","Mental Health"
"2021","AL","Alabama","Clay","01027","01027959000","BRFSS","Disability","Mobility disability among adults aged >=18 years","%","Crude prevalence","28.5",,,"25.5","32.0","3224","POINT (-85.87716485 33.30474877)","01027959000","DISABLT","MOBILITY","CrdPrv","Mobility Disability"
"2021","AL","Alabama","Colbert","01033","01033020600","BRFSS","Health Outcomes","Obesity among adults aged >=18 years","%","Crude prevalence","39.7",,,"31.9","48.3","4128","POINT (-87.68552238 34.72394498)","01033020600","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2021","AL","Alabama","Chambers","01017","01017954700","BRFSS","Health Risk Behaviors","Binge drinking among adults aged >=18 years","%","Crude prevalence","14.6",,,"11.7","17.7","4852","POINT (-85.17229034 32.77058133)","01017954700","RISKBEH","BINGE","CrdPrv","Binge Drinking"
"2021","AL","Alabama","Etowah","01055","01055010100","BRFSS","Health Status","Mental health not good for >=14 days among adults aged >=18 years","%","Crude prevalence","19.0",,,"16.7","21.6","2059","POINT (-86.06619687 34.06403646)","01055010100","HLTHSTAT","MHLTH","CrdPrv","Mental Health"
"2021","AL","Alabama","Baldwin","01003","01003010904","BRFSS","Health Status","Fair or poor self-rated health status among adults aged >=18 years","%","Crude prevalence","20.9",,,"18.2","24.0","6831","POINT (-87.57691343 30.56650746)","01003010904","HLTHSTAT","GHLTH","CrdPrv","General Health"
"2020","AL","Alabama","Calhoun","01015","01015000300","BRFSS","Health Outcomes","All teeth lost among adults aged >=65 years","%","Crude prevalence","33.0",,,"25.4","40.6","2951","POINT (-85.83154437 33.67642059)","01015000300","HLTHOUT","TEETHLOST","CrdPrv","All Teeth Lost"
"2021","AL","Alabama","DeKalb","01049","01049960400","BRFSS","Health Outcomes","Chronic obstructive pulmonary disease among adults aged >=18 years","%","Crude prevalence","9.7",,,"8.5","11.1","6483","POINT (-85.79191309 34.5055787)","01049960400","HLTHOUT","COPD","CrdPrv","COPD"
"2021","AL","Alabama","Henry","01067","01067030300","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","4.9",,,"4.3","5.5","3093","POINT (-85.14649057 31.6146801)","01067030300","HLTHOUT","STROKE","CrdPrv","Stroke"
"2020","AL","Alabama","Cherokee","01019","01019955702","BRFSS","Health Outcomes","All teeth lost among adults aged >=65 years","%","Crude prevalence","22.8",,,"19.2","26.8","3872","POINT (-85.56934015 34.35537396)","01019955702","HLTHOUT","TEETHLOST","CrdPrv","All Teeth Lost"
"2021","AL","Alabama","Dale","01045","01045020100","BRFSS","Health Outcomes","Chronic obstructive pulmonary disease among adults aged >=18 years","%","Crude prevalence","10.1",,,"8.8","11.6","3823","POINT (-85.65418112 31.55484992)","01045020100","HLTHOUT","COPD","CrdPrv","COPD"
"2021","AL","Alabama","Escambia","01053","01053970700","BRFSS","Prevention","Current lack of health insurance among adults aged 18-64 years","%","Crude prevalence","14.7",,,"12.1","17.8","3518","POINT (-87.42792806 31.01203278)","01053970700","PREVENT","ACCESS2","CrdPrv","Health Insurance"
"2021","AL","Alabama","Calhoun","01015","01015001700","BRFSS","Disability","Vision disability among adults aged >=18 years","%","Crude prevalence","5.2",,,"4.5","6.0","6329","POINT (-85.8465554 33.72822189)","01015001700","DISABLT","VISION","CrdPrv","Vision Disability"
"2021","AL","Alabama","Jefferson","01073","01073003803","BRFSS","Health Outcomes","Depression among adults aged >=18 years","%","Crude prevalence","20.4",,,"17.6","23.4","4199","POINT (-86.8697408 33.4859663)","01073003803","HLTHOUT","DEPRESSION","CrdPrv","Depression"
"2020","AL","Alabama","Calhoun","01015","01015002200","BRFSS","Health Outcomes","All teeth lost among adults aged >=65 years","%","Crude prevalence","17.6",,,"13.6","22.1","3652","POINT (-85.60702809 33.89842824)","01015002200","HLTHOUT","TEETHLOST","CrdPrv","All Teeth Lost"
"2021","AL","Alabama","Jefferson","01073","01073005907","BRFSS","Disability","Vision disability among adults aged >=18 years","%","Crude prevalence","5.4",,,"4.6","6.2","2096","POINT (-86.66904995 33.614603)","01073005907","DISABLT","VISION","CrdPrv","Vision Disability"
"2021","AL","Alabama","Jackson","01071","01071950600","BRFSS","Prevention","Current lack of health insurance among adults aged 18-64 years","%","Crude prevalence","13.6",,,"11.4","15.9","5951","POINT (-86.04863045 34.7590051)","01071950600","PREVENT","ACCESS2","CrdPrv","Health Insurance"
"2021","AL","Alabama","Autauga","01001","01001020900","BRFSS","Prevention","Current lack of health insurance among adults aged 18-64 years","%","Crude prevalence","9.4",,,"8.0","11.0","5675","POINT (-86.52377312 32.64296)","01001020900","PREVENT","ACCESS2","CrdPrv","Health Insurance"
"2021","AL","Alabama","Baldwin","01003","01003010500","BRFSS","Disability","Vision disability among adults aged >=18 years","%","Crude prevalence","4.7",,,"4.1","5.6","4815","POINT (-87.77266412 30.89823737)","01003010500","DISABLT","VISION","CrdPrv","Vision Disability"
"2021","AL","Alabama","Chambers","01017","01017954000","BRFSS","Disability","Any disability among adults aged >=18 years","%","Crude prevalence","39.6",,,"35.1","44.3","6669","POINT (-85.46010298 32.86128629)","01017954000","DISABLT","DISABILITY","CrdPrv","Any Disability"
"2021","AL","Alabama","Baldwin","01003","01003011000","BRFSS","Disability","Self-care disability among adults aged >=18 years","%","Crude prevalence","5.0",,,"4.4","5.7","4305","POINT (-87.68073388 30.49073112)","01003011000","DISABLT","SELFCARE","CrdPrv","Self-care Disability"
"2020","AL","Alabama","Autauga","01001","01001020700","BRFSS","Prevention","Mammography use among women aged 50-74 years","%","Crude prevalence","76.0",,,"71.9","79.9","2891","POINT (-86.44117624 32.42722743)","01001020700","PREVENT","MAMMOUSE","CrdPrv","Mammography"
"2020","AL","Alabama","Etowah","01055","01055001200","BRFSS","Prevention","Mammography use among women aged 50-74 years","%","Crude prevalence","73.1",,,"69.2","77.2","3546","POINT (-86.0095008 34.00133819)","01055001200","PREVENT","MAMMOUSE","CrdPrv","Mammography"
"2021","AL","Alabama","Cullman","01043","01043964200","BRFSS","Health Outcomes","Arthritis among adults aged >=18 years","%","Crude prevalence","30.4",,,"26.0","35.0","7373","POINT (-86.72587205 34.24017403)","01043964200","HLTHOUT","ARTHRITIS","CrdPrv","Arthritis"
"2020","AL","Alabama","Covington","01039","01039962100","BRFSS","Health Risk Behaviors","Sleeping less than 7 hours among adults aged >=18 years","%","Crude prevalence","40.1",,,"38.9","41.1","2011","POINT (-86.50797904 31.32594683)","01039962100","RISKBEH","SLEEP","CrdPrv","Sleep <7 hours"
"2021","AL","Alabama","Clay","01027","01027959200","BRFSS","Health Outcomes","Chronic kidney disease among adults aged >=18 years","%","Crude prevalence","3.7",,,"3.4","4.0","2480","POINT (-86.02087034 33.1899579)","01027959200","HLTHOUT","KIDNEY","CrdPrv","Chronic Kidney Disease"
"2021","AL","Alabama","Colbert","01033","01033020600","BRFSS","Disability","Self-care disability among adults aged >=18 years","%","Crude prevalence","4.7",,,"4.1","5.4","4128","POINT (-87.68552238 34.72394498)","01033020600","DISABLT","SELFCARE","CrdPrv","Self-care Disability"
"2021","AL","Alabama","Escambia","01053","01053969900","BRFSS","Disability","Independent living disability among adults aged >=18 years","%","Crude prevalence","10.3",,,"9.0","11.7","4361","POINT (-87.15698951 31.13874196)","01053969900","DISABLT","INDEPLIVE","CrdPrv","Independent Living Disability"
"2021","AL","Alabama","Cullman","01043","01043965700","BRFSS","Disability","Self-care disability among adults aged >=18 years","%","Crude prevalence","4.1",,,"3.4","4.8","2652","POINT (-87.01850817 33.9440022)","01043965700","DISABLT","SELFCARE","CrdPrv","Self-care Disability"
"2021","AL","Alabama","Bullock","01011","01011952200","BRFSS","Health Status","Fair or poor self-rated health status among adults aged >=18 years","%","Crude prevalence","31.4",,,"27.9","35.3","7102","POINT (-85.70590153 32.15461561)","01011952200","HLTHSTAT","GHLTH","CrdPrv","General Health"
"2021","AL","Alabama","Cullman","01043","01043964500","BRFSS","Health Status","Mental health not good for >=14 days among adults aged >=18 years","%","Crude prevalence","18.5",,,"16.0","20.9","4180","POINT (-87.05773062 34.21810891)","01043964500","HLTHSTAT","MHLTH","CrdPrv","Mental Health"
"2021","AL","Alabama","Calhoun","01015","01015001500","BRFSS","Health Outcomes","Obesity among adults aged >=18 years","%","Crude prevalence","39.2",,,"32.4","46.4","5198","POINT (-85.97026436 33.62238594)","01015001500","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2021","AL","Alabama","Dale","01045","01045020500","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","4.1",,,"3.6","4.7","2049","POINT (-85.61848546 31.45110047)","01045020500","HLTHOUT","STROKE","CrdPrv","Stroke"
"2020","AL","Alabama","Elmore","01051","01051030701","BRFSS","Health Risk Behaviors","Sleeping less than 7 hours among adults aged >=18 years","%","Crude prevalence","34.7",,,"32.8","36.5","6257","POINT (-86.12883456 32.46578448)","01051030701","RISKBEH","SLEEP","CrdPrv","Sleep <7 hours"
"2021","AL","Alabama","Hale","01065","01065040000","BRFSS","Health Outcomes","Chronic kidney disease among adults aged >=18 years","%","Crude prevalence","3.7",,,"3.4","4.0","3534","POINT (-87.55629882 32.94623341)","01065040000","HLTHOUT","KIDNEY","CrdPrv","Chronic Kidney Disease"
"2020","AL","Alabama","Jefferson","01073","01073003002","BRFSS","Health Outcomes","All teeth lost among adults aged >=65 years","%","Crude prevalence","30.3",,,"19.4","42.0","2203","POINT (-86.84413629 33.51225893)","01073003002","HLTHOUT","TEETHLOST","CrdPrv","All Teeth Lost"
"2020","AL","Alabama","Barbour","01005","01005950900","BRFSS","Prevention","Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years","%","Crude prevalence","67.6",,,"64.9","70.4","4583","POINT (-85.15823517 31.85272905)","01005950900","PREVENT","COLON_SCREEN","CrdPrv","Colorectal Cancer Screening"
"2021","AL","Alabama","Jefferson","01073","01073005908","BRFSS","Health Status","Physical health not good for >=14 days among adults aged >=18 years","%","Crude prevalence","15.5",,,"13.9","17.5","4101","POINT (-86.67894575 33.62229733)","01073005908","HLTHSTAT","PHLTH","CrdPrv","Physical Health"
"2021","AL","Alabama","DeKalb","01049","01049961100","BRFSS","Prevention","Current lack of health insurance among adults aged 18-64 years","%","Crude prevalence","15.2",,,"12.7","18.1","3258","POINT (-85.74613678 34.45968273)","01049961100","PREVENT","ACCESS2","CrdPrv","Health Insurance"
"2021","AL","Alabama","Baldwin","01003","01003010904","BRFSS","Health Outcomes","Cancer (excluding skin cancer) among adults aged >=18 years","%","Crude prevalence","7.0",,,"6.3","7.7","6831","POINT (-87.57691343 30.56650746)","01003010904","HLTHOUT","CANCER","CrdPrv","Cancer (except skin)"
"2020","AL","Alabama","Barbour","01005","01005950700","BRFSS","Prevention","Mammography use among women aged 50-74 years","%","Crude prevalence","78.0",,,"74.6","81.1","1727","POINT (-85.26256188 31.94254969)","01005950700","PREVENT","MAMMOUSE","CrdPrv","Mammography"
"2021","AL","Alabama","Jefferson","01073","01073005905","BRFSS","Health Outcomes","Depression among adults aged >=18 years","%","Crude prevalence","21.2",,,"18.4","24.4","5174","POINT (-86.70062727 33.60453717)","01073005905","HLTHOUT","DEPRESSION","CrdPrv","Depression"
"2021","AL","Alabama","Jefferson","01073","01073005200","BRFSS","Health Risk Behaviors","Binge drinking among adults aged >=18 years","%","Crude prevalence","9.9",,,"8.2","11.8","3740","POINT (-86.85087565 33.4806509)","01073005200","RISKBEH","BINGE","CrdPrv","Binge Drinking"
"2021","AL","Alabama","Etowah","01055","01055010602","BRFSS","Prevention","Current lack of health insurance among adults aged 18-64 years","%","Crude prevalence","10.3",,,"8.6","12.4","3984","POINT (-85.81191867 34.02233556)","01055010602","PREVENT","ACCESS2","CrdPrv","Health Insurance"
"2021","AL","Alabama","DeKalb","01049","01049960800","BRFSS","Health Outcomes","Arthritis among adults aged >=18 years","%","Crude prevalence","32.7",,,"28.6","36.8","4498","POINT (-85.87735292 34.26661548)","01049960800","HLTHOUT","ARTHRITIS","CrdPrv","Arthritis"
"2021","AL","Alabama","Calhoun","01015","01015002101","BRFSS","Disability","Mobility disability among adults aged >=18 years","%","Crude prevalence","8.8",,,"7.6","10.3","3992","POINT (-85.77181534 33.83819541)","01015002101","DISABLT","MOBILITY","CrdPrv","Mobility Disability"
"2021","AL","Alabama","Coosa","01037","01037961200","BRFSS","Prevention","Cholesterol screening among adults aged >=18 years","%","Crude prevalence","87.5",,,"85.3","89.6","3656","POINT (-86.2059794 32.83390258)","01037961200","PREVENT","CHOLSCREEN","CrdPrv","Cholesterol Screening"
"2020","AL","Alabama","Jackson","01071","01071950700","BRFSS","Prevention","Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years","%","Crude prevalence","70.9",,,"69.0","72.8","4272","POINT (-86.1217381 34.62554653)","01071950700","PREVENT","COLON_SCREEN","CrdPrv","Colorectal Cancer Screening"
"2020","AL","Alabama","Jefferson","01073","01073000800","BRFSS","Prevention","Cervical cancer screening among adult women aged 21-65 years","%","Crude prevalence","84.1",,,"81.9","86.3","3859","POINT (-86.83247119 33.5499672)","01073000800","PREVENT","CERVICAL","CrdPrv","Cervical Cancer Screening"
"2021","AL","Alabama","Houston","01069","01069042000","BRFSS","Health Status","Fair or poor self-rated health status among adults aged >=18 years","%","Crude prevalence","22.8",,,"20.1","25.8","5683","POINT (-85.29992457 31.07034782)","01069042000","HLTHSTAT","GHLTH","CrdPrv","General Health"
"2021","AL","Alabama","Choctaw","01023","01023956900","BRFSS","Health Outcomes","Cancer (excluding skin cancer) among adults aged >=18 years","%","Crude prevalence","7.7",,,"6.9","8.5","3879","POINT (-88.34855653 31.93955169)","01023956900","HLTHOUT","CANCER","CrdPrv","Cancer (except skin)"
"2021","AL","Alabama","Covington","01039","01039962400","BRFSS","Health Risk Behaviors","Binge drinking among adults aged >=18 years","%","Crude prevalence","14.1",,,"11.3","17.1","3144","POINT (-86.23830634 31.35679532)","01039962400","RISKBEH","BINGE","CrdPrv","Binge Drinking"
"2021","AL","Alabama","Baldwin","01003","01003011405","BRFSS","Disability","Any disability among adults aged >=18 years","%","Crude prevalence","26.1",,,"22.2","30.0","3832","POINT (-87.53786916 30.29105241)","01003011405","DISABLT","DISABILITY","CrdPrv","Any Disability"
"2020","AL","Alabama","Calhoun","01015","01015002600","BRFSS","Prevention","Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years","%","Crude prevalence","38.2",,,"32.5","44.0","4615","POINT (-86.03559474 33.76702586)","01015002600","PREVENT","COREW","CrdPrv","Core preventive services for older women"
